ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776858193.121426,CKoMx5KIYGIELyJOf,192.168.8.123,59247,192.168.8.1,53,udp,22877,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.121458,CKoMx5KIYGIELyJOf,192.168.8.123,59247,192.168.8.1,53,udp,24129,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.121507,CKoMx5KIYGIELyJOf,192.168.8.123,59247,192.168.8.1,53,udp,22877,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.121509,CKoMx5KIYGIELyJOf,192.168.8.123,59247,192.168.8.1,53,udp,24129,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.122403,C5Wyjc4BT5pRWvweO8,192.168.8.123,40953,192.168.8.1,53,udp,12814,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776858193.122414,C5Wyjc4BT5pRWvweO8,192.168.8.123,40953,192.168.8.1,53,udp,35347,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776858193.123058,CORNr11mpa00G3KqKg,192.168.8.123,33283,192.168.8.1,53,udp,56400,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.123087,CORNr11mpa00G3KqKg,192.168.8.123,33283,192.168.8.1,53,udp,7762,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.123135,CORNr11mpa00G3KqKg,192.168.8.123,33283,192.168.8.1,53,udp,56400,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.123137,CORNr11mpa00G3KqKg,192.168.8.123,33283,192.168.8.1,53,udp,7762,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.123771,Ci7R9iDvE0IbpMg1b,192.168.8.123,44910,192.168.8.1,53,udp,16480,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776858193.123780,Ci7R9iDvE0IbpMg1b,192.168.8.123,44910,192.168.8.1,53,udp,64639,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776858193.124234,CUHDqE1gWZtPdm0cS3,192.168.8.123,57679,192.168.8.1,53,udp,59258,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.124247,CUHDqE1gWZtPdm0cS3,192.168.8.123,57679,192.168.8.1,53,udp,61816,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.124310,CUHDqE1gWZtPdm0cS3,192.168.8.123,57679,192.168.8.1,53,udp,59258,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776858193.124312,CUHDqE1gWZtPdm0cS3,192.168.8.123,57679,192.168.8.1,53,udp,61816,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
