ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776869022.621401,C4iyoe2Hp4hK8tszLl,192.168.8.123,43968,192.168.8.1,53,udp,23360,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.621416,C4iyoe2Hp4hK8tszLl,192.168.8.123,43968,192.168.8.1,53,udp,2117,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.621480,C4iyoe2Hp4hK8tszLl,192.168.8.123,43968,192.168.8.1,53,udp,23360,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.621483,C4iyoe2Hp4hK8tszLl,192.168.8.123,43968,192.168.8.1,53,udp,2117,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.622629,CeM9gT8lpnJL64Ace,192.168.8.123,58749,192.168.8.1,53,udp,2066,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.622637,CeM9gT8lpnJL64Ace,192.168.8.123,58749,192.168.8.1,53,udp,46353,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.623079,CNx98s4Dmzw4ox4n7d,192.168.8.123,57753,192.168.8.1,53,udp,34547,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.623091,CNx98s4Dmzw4ox4n7d,192.168.8.123,57753,192.168.8.1,53,udp,26610,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.623153,CNx98s4Dmzw4ox4n7d,192.168.8.123,57753,192.168.8.1,53,udp,34547,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.623156,CNx98s4Dmzw4ox4n7d,192.168.8.123,57753,192.168.8.1,53,udp,26610,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.623697,ChfT4C1Ni0hQ84wrU,192.168.8.123,54756,192.168.8.1,53,udp,48998,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.623705,ChfT4C1Ni0hQ84wrU,192.168.8.123,54756,192.168.8.1,53,udp,23908,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.624131,CddIIR15bbskQlhBl4,192.168.8.123,32921,192.168.8.1,53,udp,28875,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.624143,CddIIR15bbskQlhBl4,192.168.8.123,32921,192.168.8.1,53,udp,1994,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.624205,CddIIR15bbskQlhBl4,192.168.8.123,32921,192.168.8.1,53,udp,28875,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.624207,CddIIR15bbskQlhBl4,192.168.8.123,32921,192.168.8.1,53,udp,1994,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.624733,CieVrl4FVKazx1Ncaj,192.168.8.123,59941,192.168.8.1,53,udp,27418,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.624744,CieVrl4FVKazx1Ncaj,192.168.8.123,59941,192.168.8.1,53,udp,34585,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.625110,CK59pE1BptZ45Bv6y,192.168.8.123,34888,192.168.8.1,53,udp,17627,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.625158,CK59pE1BptZ45Bv6y,192.168.8.123,34888,192.168.8.1,53,udp,46808,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.625184,CK59pE1BptZ45Bv6y,192.168.8.123,34888,192.168.8.1,53,udp,17627,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.625186,CK59pE1BptZ45Bv6y,192.168.8.123,34888,192.168.8.1,53,udp,46808,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.625829,C50ijtKRTKXNwZbdh,192.168.8.123,55563,192.168.8.1,53,udp,24201,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.625838,C50ijtKRTKXNwZbdh,192.168.8.123,55563,192.168.8.1,53,udp,62359,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.626366,CySUyH2VMsRAmWV14i,192.168.8.123,40342,192.168.8.1,53,udp,23717,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.626383,CySUyH2VMsRAmWV14i,192.168.8.123,40342,192.168.8.1,53,udp,25507,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.626443,CySUyH2VMsRAmWV14i,192.168.8.123,40342,192.168.8.1,53,udp,23717,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.626447,CySUyH2VMsRAmWV14i,192.168.8.123,40342,192.168.8.1,53,udp,25507,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.626999,Cz7j1x2TZ00yl5Vk35,192.168.8.123,37174,192.168.8.1,53,udp,23512,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.627008,Cz7j1x2TZ00yl5Vk35,192.168.8.123,37174,192.168.8.1,53,udp,37573,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776869022.627437,CjGKaC4ApRmpJDNQMk,192.168.8.123,47485,192.168.8.1,53,udp,20593,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.627453,CjGKaC4ApRmpJDNQMk,192.168.8.123,47485,192.168.8.1,53,udp,56686,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.627523,CjGKaC4ApRmpJDNQMk,192.168.8.123,47485,192.168.8.1,53,udp,20593,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.627527,CjGKaC4ApRmpJDNQMk,192.168.8.123,47485,192.168.8.1,53,udp,56686,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776869022.628069,Cu6xwO3TDEOdMonJ7e,192.168.8.123,56899,192.168.8.1,53,udp,4993,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
