ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776841434.621640,CZToLc4cOp5MYrwidi,192.168.8.123,52717,192.168.8.1,53,udp,4037,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.621660,CZToLc4cOp5MYrwidi,192.168.8.123,52717,192.168.8.1,53,udp,49913,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.621721,CZToLc4cOp5MYrwidi,192.168.8.123,52717,192.168.8.1,53,udp,4037,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.621724,CZToLc4cOp5MYrwidi,192.168.8.123,52717,192.168.8.1,53,udp,49913,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.622781,Cts9701VjJwcVk8NFj,192.168.8.123,35715,192.168.8.1,53,udp,6040,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.622790,Cts9701VjJwcVk8NFj,192.168.8.123,35715,192.168.8.1,53,udp,6301,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.623667,C3EMohCIOzBrKwmTg,192.168.8.123,33762,192.168.8.1,53,udp,10287,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.623684,C3EMohCIOzBrKwmTg,192.168.8.123,33762,192.168.8.1,53,udp,10537,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.623746,C3EMohCIOzBrKwmTg,192.168.8.123,33762,192.168.8.1,53,udp,10287,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.623749,C3EMohCIOzBrKwmTg,192.168.8.123,33762,192.168.8.1,53,udp,10537,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.624358,C9iNZc2150KtL3MvOd,192.168.8.123,60026,192.168.8.1,53,udp,43919,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.624369,C9iNZc2150KtL3MvOd,192.168.8.123,60026,192.168.8.1,53,udp,57329,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.624940,C87J1L3zq91OpwOzE5,192.168.8.123,51301,192.168.8.1,53,udp,17589,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.624956,C87J1L3zq91OpwOzE5,192.168.8.123,51301,192.168.8.1,53,udp,24759,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.625015,C87J1L3zq91OpwOzE5,192.168.8.123,51301,192.168.8.1,53,udp,17589,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.625019,C87J1L3zq91OpwOzE5,192.168.8.123,51301,192.168.8.1,53,udp,24759,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.625605,CsEo9p1YJEpSFCbC36,192.168.8.123,37276,192.168.8.1,53,udp,15554,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.625614,CsEo9p1YJEpSFCbC36,192.168.8.123,37276,192.168.8.1,53,udp,6336,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.626230,C8QMUJ2vz5JdinAJMe,192.168.8.123,34239,192.168.8.1,53,udp,32363,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.626247,C8QMUJ2vz5JdinAJMe,192.168.8.123,34239,192.168.8.1,53,udp,22373,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.626315,C8QMUJ2vz5JdinAJMe,192.168.8.123,34239,192.168.8.1,53,udp,32363,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.626320,C8QMUJ2vz5JdinAJMe,192.168.8.123,34239,192.168.8.1,53,udp,22373,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.627010,C3HyweE9qLqqPbaY1,192.168.8.123,50466,192.168.8.1,53,udp,59462,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.627021,C3HyweE9qLqqPbaY1,192.168.8.123,50466,192.168.8.1,53,udp,27994,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776841434.627643,C8SR773T7oxxWhMVr3,192.168.8.123,40601,192.168.8.1,53,udp,15353,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.627661,C8SR773T7oxxWhMVr3,192.168.8.123,40601,192.168.8.1,53,udp,36998,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776841434.627725,C8SR773T7oxxWhMVr3,192.168.8.123,40601,192.168.8.1,53,udp,15353,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
