ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776866632.871419,CPAABDCKd7EsjPza,192.168.8.123,48880,192.168.8.1,53,udp,50821,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.871442,CPAABDCKd7EsjPza,192.168.8.123,48880,192.168.8.1,53,udp,50305,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.871496,CPAABDCKd7EsjPza,192.168.8.123,48880,192.168.8.1,53,udp,50821,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.871498,CPAABDCKd7EsjPza,192.168.8.123,48880,192.168.8.1,53,udp,50305,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.872607,CZJat31NwVcHR6zCxc,192.168.8.123,52754,192.168.8.1,53,udp,56610,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776866632.872615,CZJat31NwVcHR6zCxc,192.168.8.123,52754,192.168.8.1,53,udp,13605,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776866632.873138,C6lHXj1b3NuAvFo1Ni,192.168.8.123,39538,192.168.8.1,53,udp,2646,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.873151,C6lHXj1b3NuAvFo1Ni,192.168.8.123,39538,192.168.8.1,53,udp,46168,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.873210,C6lHXj1b3NuAvFo1Ni,192.168.8.123,39538,192.168.8.1,53,udp,2646,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776866632.873212,C6lHXj1b3NuAvFo1Ni,192.168.8.123,39538,192.168.8.1,53,udp,46168,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
