ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776859009.871393,CXv9qC2vzo9fDXb0D5,192.168.8.123,56391,192.168.8.1,53,udp,17473,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.871414,CXv9qC2vzo9fDXb0D5,192.168.8.123,56391,192.168.8.1,53,udp,12357,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.871472,CXv9qC2vzo9fDXb0D5,192.168.8.123,56391,192.168.8.1,53,udp,17473,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.871473,CXv9qC2vzo9fDXb0D5,192.168.8.123,56391,192.168.8.1,53,udp,12357,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.872489,CTDJRn26SEbB5apEzg,192.168.8.123,48645,192.168.8.1,53,udp,3627,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.872539,CTDJRn26SEbB5apEzg,192.168.8.123,48645,192.168.8.1,53,udp,9814,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.873025,CWqcTv1ktJYRI1dGv8,192.168.8.123,57333,192.168.8.1,53,udp,59526,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.873038,CWqcTv1ktJYRI1dGv8,192.168.8.123,57333,192.168.8.1,53,udp,7553,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.873102,CWqcTv1ktJYRI1dGv8,192.168.8.123,57333,192.168.8.1,53,udp,59526,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.873104,CWqcTv1ktJYRI1dGv8,192.168.8.123,57333,192.168.8.1,53,udp,7553,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.873683,Cezvbn2r6Qm4TY3XU,192.168.8.123,46131,192.168.8.1,53,udp,63297,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.873690,Cezvbn2r6Qm4TY3XU,192.168.8.123,46131,192.168.8.1,53,udp,30543,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.874168,CqM5Y03QD5sVxdhO46,192.168.8.123,43129,192.168.8.1,53,udp,1508,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.874256,CqM5Y03QD5sVxdhO46,192.168.8.123,43129,192.168.8.1,53,udp,34530,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.874243,CqM5Y03QD5sVxdhO46,192.168.8.123,43129,192.168.8.1,53,udp,1508,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.874275,CqM5Y03QD5sVxdhO46,192.168.8.123,43129,192.168.8.1,53,udp,34530,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.875016,CsDVk320u2HdQYoa,192.168.8.123,48032,192.168.8.1,53,udp,3142,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.875150,CsDVk320u2HdQYoa,192.168.8.123,48032,192.168.8.1,53,udp,46663,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.875716,CFQ2AE5KLzWoAHhK9,192.168.8.123,42568,192.168.8.1,53,udp,8776,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.875804,CFQ2AE5KLzWoAHhK9,192.168.8.123,42568,192.168.8.1,53,udp,53835,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.875791,CFQ2AE5KLzWoAHhK9,192.168.8.123,42568,192.168.8.1,53,udp,8776,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.875821,CFQ2AE5KLzWoAHhK9,192.168.8.123,42568,192.168.8.1,53,udp,53835,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.876333,Cp7XJvWXwwRtKn0Oc,192.168.8.123,41735,192.168.8.1,53,udp,20163,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.876427,Cp7XJvWXwwRtKn0Oc,192.168.8.123,41735,192.168.8.1,53,udp,21185,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.876881,CD5cbnFSALVooRc9l,192.168.8.123,60625,192.168.8.1,53,udp,65448,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.876895,CD5cbnFSALVooRc9l,192.168.8.123,60625,192.168.8.1,53,udp,41047,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.876955,CD5cbnFSALVooRc9l,192.168.8.123,60625,192.168.8.1,53,udp,65448,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.876957,CD5cbnFSALVooRc9l,192.168.8.123,60625,192.168.8.1,53,udp,41047,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.877509,CpgwiG3iW10rPltdX7,192.168.8.123,35143,192.168.8.1,53,udp,45232,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.877563,CpgwiG3iW10rPltdX7,192.168.8.123,35143,192.168.8.1,53,udp,54194,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.878056,CHJDng3i9z0MCEzIeb,192.168.8.123,40988,192.168.8.1,53,udp,28871,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.878070,CHJDng3i9z0MCEzIeb,192.168.8.123,40988,192.168.8.1,53,udp,46041,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.878135,CHJDng3i9z0MCEzIeb,192.168.8.123,40988,192.168.8.1,53,udp,28871,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.878137,CHJDng3i9z0MCEzIeb,192.168.8.123,40988,192.168.8.1,53,udp,46041,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.878688,CjLYrP1oJDxvWeJCb9,192.168.8.123,49165,192.168.8.1,53,udp,51107,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.878694,CjLYrP1oJDxvWeJCb9,192.168.8.123,49165,192.168.8.1,53,udp,2978,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.879204,CQWpBk4mpkR67jDCs1,192.168.8.123,35448,192.168.8.1,53,udp,32064,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.879216,CQWpBk4mpkR67jDCs1,192.168.8.123,35448,192.168.8.1,53,udp,56385,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.879284,CQWpBk4mpkR67jDCs1,192.168.8.123,35448,192.168.8.1,53,udp,32064,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.879288,CQWpBk4mpkR67jDCs1,192.168.8.123,35448,192.168.8.1,53,udp,56385,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776859009.879823,CfJgGf2FLVYGHJbetg,192.168.8.123,41610,192.168.8.1,53,udp,50658,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776859009.879829,CfJgGf2FLVYGHJbetg,192.168.8.123,41610,192.168.8.1,53,udp,4067,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
