ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,opcode,opcode_name
1776840769.121645,CP0HpH3t9XiiFjRvk,192.168.8.123,51525,192.168.8.1,53,udp,64430,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.121664,CP0HpH3t9XiiFjRvk,192.168.8.123,51525,192.168.8.1,53,udp,38818,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.121722,CP0HpH3t9XiiFjRvk,192.168.8.123,51525,192.168.8.1,53,udp,64430,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.121725,CP0HpH3t9XiiFjRvk,192.168.8.123,51525,192.168.8.1,53,udp,38818,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.122892,CHNGVM1muD5Vdm2kc,192.168.8.123,57403,192.168.8.1,53,udp,49794,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.122903,CHNGVM1muD5Vdm2kc,192.168.8.123,57403,192.168.8.1,53,udp,11455,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.123588,CF9AEB4txHfpU7jL6j,192.168.8.123,40106,192.168.8.1,53,udp,18908,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.123604,CF9AEB4txHfpU7jL6j,192.168.8.123,40106,192.168.8.1,53,udp,21214,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.123662,CF9AEB4txHfpU7jL6j,192.168.8.123,40106,192.168.8.1,53,udp,18908,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.123665,CF9AEB4txHfpU7jL6j,192.168.8.123,40106,192.168.8.1,53,udp,21214,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.124356,CqlY1ieZCWDXKG4h1,192.168.8.123,36683,192.168.8.1,53,udp,20265,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.124365,CqlY1ieZCWDXKG4h1,192.168.8.123,36683,192.168.8.1,53,udp,28459,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.124970,CSzf6IcFMvIFY9HRa,192.168.8.123,57459,192.168.8.1,53,udp,10965,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.124985,CSzf6IcFMvIFY9HRa,192.168.8.123,57459,192.168.8.1,53,udp,17107,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.125048,CSzf6IcFMvIFY9HRa,192.168.8.123,57459,192.168.8.1,53,udp,10965,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.125051,CSzf6IcFMvIFY9HRa,192.168.8.123,57459,192.168.8.1,53,udp,17107,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.125595,CQdqCz3wOXjo7EkN44,192.168.8.123,49295,192.168.8.1,53,udp,28974,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.125603,CQdqCz3wOXjo7EkN44,192.168.8.123,49295,192.168.8.1,53,udp,16940,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.127403,C0HrCS1y3XlJEXk4He,192.168.8.123,52413,192.168.8.1,53,udp,57315,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.127433,C0HrCS1y3XlJEXk4He,192.168.8.123,52413,192.168.8.1,53,udp,42208,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.127483,C0HrCS1y3XlJEXk4He,192.168.8.123,52413,192.168.8.1,53,udp,57315,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.127486,C0HrCS1y3XlJEXk4He,192.168.8.123,52413,192.168.8.1,53,udp,42208,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.128322,C1stcz1V87LabGzE3e,192.168.8.123,35224,192.168.8.1,53,udp,49438,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.128345,C1stcz1V87LabGzE3e,192.168.8.123,35224,192.168.8.1,53,udp,56610,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.129024,CA8Jpc3U9PXwMowtXc,192.168.8.123,59301,192.168.8.1,53,udp,20452,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.129050,CA8Jpc3U9PXwMowtXc,192.168.8.123,59301,192.168.8.1,53,udp,45787,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.129104,CA8Jpc3U9PXwMowtXc,192.168.8.123,59301,192.168.8.1,53,udp,20452,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.129107,CA8Jpc3U9PXwMowtXc,192.168.8.123,59301,192.168.8.1,53,udp,45787,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.129844,CZheXg3xM2MqLwAzqa,192.168.8.123,37082,192.168.8.1,53,udp,24922,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.129993,CZheXg3xM2MqLwAzqa,192.168.8.123,37082,192.168.8.1,53,udp,13919,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.130546,CqgGMTQ2Z1tRzHMI1,192.168.8.123,53521,192.168.8.1,53,udp,35334,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.130570,CqgGMTQ2Z1tRzHMI1,192.168.8.123,53521,192.168.8.1,53,udp,39940,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.130626,CqgGMTQ2Z1tRzHMI1,192.168.8.123,53521,192.168.8.1,53,udp,35334,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.130629,CqgGMTQ2Z1tRzHMI1,192.168.8.123,53521,192.168.8.1,53,udp,39940,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.131249,C5pAYLoX6tf2ACuU3,192.168.8.123,44929,192.168.8.1,53,udp,16468,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.131259,C5pAYLoX6tf2ACuU3,192.168.8.123,44929,192.168.8.1,53,udp,13650,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.131909,CLPEB44HUKkKM98B5f,192.168.8.123,52202,192.168.8.1,53,udp,27050,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.131934,CLPEB44HUKkKM98B5f,192.168.8.123,52202,192.168.8.1,53,udp,3240,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.131987,CLPEB44HUKkKM98B5f,192.168.8.123,52202,192.168.8.1,53,udp,27050,-,2.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.131990,CLPEB44HUKkKM98B5f,192.168.8.123,52202,192.168.8.1,53,udp,3240,-,2.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.132583,C2N7mw2exPXlEKZff1,192.168.8.123,36458,192.168.8.1,53,udp,37637,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.132594,C2N7mw2exPXlEKZff1,192.168.8.123,36458,192.168.8.1,53,udp,5130,-,2.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.133176,CUcVeK1zzUWShKZ3qf,192.168.8.123,34129,192.168.8.1,53,udp,45601,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.133201,CUcVeK1zzUWShKZ3qf,192.168.8.123,34129,192.168.8.1,53,udp,43815,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.133253,CUcVeK1zzUWShKZ3qf,192.168.8.123,34129,192.168.8.1,53,udp,45601,-,3.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.133256,CUcVeK1zzUWShKZ3qf,192.168.8.123,34129,192.168.8.1,53,udp,43815,-,3.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.133924,CocXPp4ccWsgCxZPBj,192.168.8.123,53897,192.168.8.1,53,udp,58547,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.133934,CocXPp4ccWsgCxZPBj,192.168.8.123,53897,192.168.8.1,53,udp,60849,-,3.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.134508,Chi0fDM3h5vZW8HV4,192.168.8.123,58577,192.168.8.1,53,udp,25050,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.134631,Chi0fDM3h5vZW8HV4,192.168.8.123,58577,192.168.8.1,53,udp,34008,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.134586,Chi0fDM3h5vZW8HV4,192.168.8.123,58577,192.168.8.1,53,udp,25050,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.134702,Chi0fDM3h5vZW8HV4,192.168.8.123,58577,192.168.8.1,53,udp,34008,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.135280,Cwo8661U0gXWxszW11,192.168.8.123,49176,192.168.8.1,53,udp,57841,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.135369,Cwo8661U0gXWxszW11,192.168.8.123,49176,192.168.8.1,53,udp,8948,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.135930,CCKAlr4v8gnLZA04Gc,192.168.8.123,39889,192.168.8.1,53,udp,52210,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.136052,CCKAlr4v8gnLZA04Gc,192.168.8.123,39889,192.168.8.1,53,udp,62716,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.136008,CCKAlr4v8gnLZA04Gc,192.168.8.123,39889,192.168.8.1,53,udp,52210,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.136123,CCKAlr4v8gnLZA04Gc,192.168.8.123,39889,192.168.8.1,53,udp,62716,-,1.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840769.136674,Ccj5Pp1XT9hrwamKr2,192.168.8.123,49508,192.168.8.1,53,udp,19761,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840769.136684,Ccj5Pp1XT9hrwamKr2,192.168.8.123,49508,192.168.8.1,53,udp,8243,-,1.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840772.567707,CMDjy63Gtp3sFWf1W1,192.168.8.236,55268,192.168.8.1,53,udp,11901,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840772.567712,CMDjy63Gtp3sFWf1W1,192.168.8.236,55268,192.168.8.1,53,udp,38154,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840772.568333,CMDjy63Gtp3sFWf1W1,192.168.8.236,55268,192.168.8.1,53,udp,11901,-,0.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840772.568358,CMDjy63Gtp3sFWf1W1,192.168.8.236,55268,192.168.8.1,53,udp,38154,-,0.debian.pool.ntp.org,1,C_INTERNET,28,AAAA,5,REFUSED,F,F,T,F,0,-,-,T,0,query
1776840772.568908,CfLkka4mkFxDSjo8G5,192.168.8.236,33667,192.168.8.1,53,udp,62020,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,1,A,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840772.568911,CfLkka4mkFxDSjo8G5,192.168.8.236,33667,192.168.8.1,53,udp,8253,-,0.debian.pool.ntp.org.lan,1,C_INTERNET,28,AAAA,3,NXDOMAIN,F,F,T,F,0,-,-,T,0,query
1776840772.569754,CTEMMBlutdaYTgoAc,192.168.8.236,33040,192.168.8.1,53,udp,58185,-,1.debian.pool.ntp.org,1,C_INTERNET,1,A,5,REFUSED,F,F,T,F,0,-,-,T,0,query
